year,match_date,team,opponent,player,fouls_total,got_yellow,fouls_before_first_yellow
2022,2022-11-28,Serbia,Cameroon,Filip Kostić,2,no,
2022,2022-11-28,Serbia,Cameroon,Luka Jović,0,yes,0
2022,2022-11-28,Serbia,Cameroon,Marko Grujić,1,no,
2022,2022-11-28,Serbia,Cameroon,Nikola Milenković,4,yes,3
2022,2022-11-28,Serbia,Cameroon,Strahinja Pavlović,2,no,
2022,2022-11-28,South Korea,Ghana,Gue-Sung Cho,3,no,
2022,2022-11-28,South Korea,Ghana,In-Beom Hwang,3,no,
2022,2022-11-28,South Korea,Ghana,Jin-Su Kim,1,no,
2022,2022-11-28,South Korea,Ghana,Kang-In Lee,1,no,
2022,2022-11-28,South Korea,Ghana,Moon-Hwan Kim,1,no,
2022,2022-11-28,South Korea,Ghana,Woo-Yeong Jeong,1,no,
2022,2022-11-28,South Korea,Ghana,Woo-Young Jung,4,yes,2
2022,2022-11-28,South Korea,Ghana,Young-Gwon Kim,1,yes,0
2022,2022-11-28,Switzerland,Brazil,Fabian Rieder,4,yes,3
2022,2022-11-28,Switzerland,Brazil,Granit Xhaka,2,no,
2022,2022-11-28,Switzerland,Brazil,Manuel Obafemi Akanji,2,no,
2022,2022-11-28,Switzerland,Brazil,Michel Aebischer,1,no,
2022,2022-11-28,Switzerland,Brazil,Nico Elvedi,2,no,
2022,2022-11-28,Switzerland,Brazil,Remo Freuler,1,no,
2022,2022-11-28,Switzerland,Brazil,Ricardo Iván Rodríguez Araya,1,no,
2022,2022-11-28,Switzerland,Brazil,Ruben Vargas,2,no,
2022,2022-11-28,Switzerland,Brazil,Silvan Widmer,3,no,
2022,2022-11-28,Uruguay,Portugal,Darwin Gabriel Núñez Ribeiro,1,no,
2022,2022-11-28,Uruguay,Portugal,Federico Santiago Valverde Dipetta,3,no,
2022,2022-11-28,Uruguay,Portugal,José María Giménez de Vargas,4,no,
2022,2022-11-28,Uruguay,Portugal,Mathías Olivera Miramontes,1,yes,1
2022,2022-11-28,Uruguay,Portugal,Matías Vecino Falero,3,no,
2022,2022-11-28,Uruguay,Portugal,Maximiliano Gómez González,1,no,
2022,2022-11-28,Uruguay,Portugal,Rodrigo Bentancur Colmán,2,yes,0
2022,2022-11-28,Uruguay,Portugal,Sebastián Coates Nión,1,no,
2022,2022-11-29,Ecuador,Senegal,Angelo Smit Preciado Quiñónez,6,no,
2022,2022-11-29,Ecuador,Senegal,Djorkaeff Neicer Reasco González,1,no,
2022,2022-11-29,Ecuador,Senegal,Enner Remberto Valencia Lastra,1,no,
2022,2022-11-29,Ecuador,Senegal,Felix Eduardo Torres Caicedo,1,no,
2022,2022-11-29,Ecuador,Senegal,Gonzalo Jordy Plata Jiménez,3,no,
2022,2022-11-29,Ecuador,Senegal,Jackson Gabriel Porozo Vernaza,1,no,
2022,2022-11-29,Ecuador,Senegal,Jeremy Leonel Sarmiento Morante,2,no,
2022,2022-11-29,Ecuador,Senegal,José Adoni Cifuentes Charcopa,1,no,
2022,2022-11-29,Ecuador,Senegal,Michael Steveen Estrada Martínez,3,no,
2022,2022-11-29,Ecuador,Senegal,Pervis Josué Estupiñán Tenorio,2,no,
2022,2022-11-29,Ecuador,Senegal,Piero Martín Hincapié Reyna,2,no,
2022,2022-11-29,England,Wales,Declan Rice,1,no,
2022,2022-11-29,England,Wales,Harry Maguire,2,no,
2022,2022-11-29,England,Wales,Jordan Brian Henderson,3,no,
2022,2022-11-29,England,Wales,Kalvin Phillips,1,no,
2022,2022-11-29,England,Wales,Kyle Walker,1,no,
2022,2022-11-29,England,Wales,Phil Foden,2,no,
2022,2022-11-29,England,Wales,Trent Alexander-Arnold,1,no,
2022,2022-11-29,Iran,United States,Abolfazl Jalali,1,yes,0
2022,2022-11-29,Iran,United States,Ali Gholizadeh,1,no,
2022,2022-11-29,Iran,United States,Ali Karimi,3,no,
2022,2022-11-29,Iran,United States,Ehsan Hajsafi,1,no,
2022,2022-11-29,Iran,United States,Mehdi Taremi,3,no,
2022,2022-11-29,Iran,United States,Mohammad Hossein Kanani Zadegan,0,yes,0
2022,2022-11-29,Iran,United States,Morteza Pouraliganji,1,no,
2022,2022-11-29,Iran,United States,Ramin Rezaeian,4,no,
2022,2022-11-29,Iran,United States,Saeid Ezatolahi Afagh,1,no,
2022,2022-11-29,Iran,United States,Saman Ghoddos,2,no,
2022,2022-11-29,Iran,United States,Sardar Azmoun,2,no,
2022,2022-11-29,Iran,United States,Seyed Majid Hosseini,2,yes,1
2022,2022-11-29,Netherlands,Qatar,Cody Mathès Gakpo,1,no,
2022,2022-11-29,Netherlands,Qatar,Daley Blind,2,no,
2022,2022-11-29,Netherlands,Qatar,Davy Klaassen,1,no,
2022,2022-11-29,Netherlands,Qatar,Denzel Dumfries,4,no,
2022,2022-11-29,Netherlands,Qatar,Jurriën David Norman Timber,2,no,
2022,2022-11-29,Netherlands,Qatar,Marten de Roon,1,no,
2022,2022-11-29,Netherlands,Qatar,Memphis Depay,2,no,
2022,2022-11-29,Netherlands,Qatar,Nathan Aké,1,yes,0
2022,2022-11-29,Netherlands,Qatar,Teun Koopmeiners,2,no,
2022,2022-11-29,Netherlands,Qatar,Vincent Janssen,1,no,
2022,2022-11-29,Netherlands,Qatar,Wout Weghorst,2,no,
2022,2022-11-29,Qatar,Netherlands,Abdelkarim Hassan Al Haj Fadlalla,1,no,
2022,2022-11-29,Qatar,Netherlands,Abdulaziz Hatem Mohammed Abdullah,1,no,
2022,2022-11-29,Qatar,Netherlands,Assim Omer Al Haj Madibo,1,no,
2022,2022-11-29,Qatar,Netherlands,Hassan Khalid Al Heidos,2,no,
2022,2022-11-29,Qatar,Netherlands,Homam Alamin Ahmed,2,no,
2022,2022-11-29,Qatar,Netherlands,Mohammed Muntari,1,no,
2022,2022-11-29,Senegal,Ecuador,Boulaye Dia,2,no,
2022,2022-11-29,Senegal,Ecuador,Cheikh Ahmadou Bamba Mbacke Dieng,1,no,
2022,2022-11-29,Senegal,Ecuador,Idrissa Gana Gueye,2,yes,1
2022,2022-11-29,Senegal,Ecuador,Ismaïla Sarr,2,no,
2022,2022-11-29,Senegal,Ecuador,Nampalys Mendy,1,no,
2022,2022-11-29,Senegal,Ecuador,Pathé Ismaël Ciss,2,no,
2022,2022-11-29,United States,Iran,Antonee Robinson,1,no,
2022,2022-11-29,United States,Iran,Haji Wright,1,no,
2022,2022-11-29,United States,Iran,Joshua Sargent,2,no,
2022,2022-11-29,United States,Iran,Timothy Weah,1,no,
2022,2022-11-29,United States,Iran,Tyler Adams,2,yes,0
2022,2022-11-29,United States,Iran,Weston McKennie,2,no,
2022,2022-11-29,United States,Iran,Yunus Dimoara Musah,4,no,
2022,2022-11-29,Wales,England,Aaron Ramsey,3,yes,2
2022,2022-11-29,Wales,England,Ben Davies,1,no,
2022,2022-11-29,Wales,England,Brennan Johnson,2,no,
2022,2022-11-29,Wales,England,Chris Mepham,3,no,
2022,2022-11-29,Wales,England,Daniel James,1,yes,0
2022,2022-11-29,Wales,England,Ethan Ampadu,2,no,
2022,2022-11-29,Wales,England,Joe Allen,1,no,
2022,2022-11-29,Wales,England,Joe Rodon,1,no,
2022,2022-11-29,Wales,England,Joseff Morrell,1,no,
2022,2022-11-29,Wales,England,Kieffer Roberto Francisco Moore,2,no,
2022,2022-11-29,Wales,England,Neco Williams,2,no,
2022,2022-11-30,Argentina,Poland,Cristian Gabriel Romero,3,no,
2022,2022-11-30,Argentina,Poland,Leandro Daniel Paredes,1,no,
2022,2022-11-30,Argentina,Poland,Marcos Javier Acuña,2,yes,1
2022,2022-11-30,Argentina,Poland,Nahuel Molina Lucero,1,no,
2022,2022-11-30,Argentina,Poland,Nicolás Hernán Otamendi,2,no,
2022,2022-11-30,Argentina,Poland,Rodrigo Javier De Paul,3,no,
2022,2022-11-30,Australia,Denmark,Aziz Eraltay Behich,1,yes,0
2022,2022-11-30,Australia,Denmark,Jamie MacLaren,1,no,
2022,2022-11-30,Australia,Denmark,Mathew Leckie,3,no,
2022,2022-11-30,Australia,Denmark,Miloš Degenek,1,yes,0
2022,2022-11-30,Australia,Denmark,Mitchell Thomas Duke,3,no,
2022,2022-11-30,Australia,Denmark,Riley McGree,3,no,
2022,2022-11-30,Denmark,Australia,Andreas Christensen,1,no,
2022,2022-11-30,Denmark,Australia,Andreas Evald Cornelius,1,no,
2022,2022-11-30,Denmark,Australia,Andreas Skov Olsen,2,no,
2022,2022-11-30,Denmark,Australia,Christian Dannemann Eriksen,1,no,
2022,2022-11-30,Denmark,Australia,Jesper Lindstrøm,3,no,
2022,2022-11-30,Denmark,Australia,Mikkel Damsgaard,1,no,
2022,2022-11-30,Denmark,Australia,Robert Skov,1,yes,0
2022,2022-11-30,France,Tunisia,Aurélien Djani Tchouaméni,2,no,
2022,2022-11-30,France,Tunisia,Eduardo Camavinga,1,no,
2022,2022-11-30,France,Tunisia,Jordan Veretout,2,no,
2022,2022-11-30,France,Tunisia,Randal Kolo Muani,2,no,
2022,2022-11-30,France,Tunisia,Youssouf Fofana,1,no,
2022,2022-11-30,Mexico,Saudi Arabia,César Jasib Montes Castro,2,no,
2022,2022-11-30,Mexico,Saudi Arabia,Edson Omar Álvarez Velázquez,3,yes,1
2022,2022-11-30,Mexico,Saudi Arabia,Henry Josué Martín Mex,2,no,
2022,2022-11-30,Mexico,Saudi Arabia,Hirving Rodrigo Lozano Bahena,1,no,
2022,2022-11-30,Mexico,Saudi Arabia,Héctor Alfredo Moreno Herrera,1,no,
2022,2022-11-30,Mexico,Saudi Arabia,Jesús Daniel Gallardo Vasconcelos,1,no,
2022,2022-11-30,Mexico,Saudi Arabia,Jorge Eduardo Sánchez Ramos,2,no,
2022,2022-11-30,Mexico,Saudi Arabia,Luis Gerardo Chávez Magallón,1,no,
2022,2022-11-30,Mexico,Saudi Arabia,Orbelín Pineda Alvarado,2,no,
2022,2022-11-30,Mexico,Saudi Arabia,Raúl Alonso Jiménez Rodríguez,1,no,
2022,2022-11-30,Mexico,Saudi Arabia,Rogelio Gabriel Funes Mori,2,no,
2022,2022-11-30,Poland,Argentina,Bartosz Bereszyński,1,no,
2022,2022-11-30,Poland,Argentina,Damian Szymański,1,no,
2022,2022-11-30,Poland,Argentina,Grzegorz Krychowiak,2,yes,1
2022,2022-11-30,Poland,Argentina,Krystian Bielik,2,no,
2022,2022-11-30,Poland,Argentina,Michał Skóraś,1,no,
2022,2022-11-30,Poland,Argentina,Robert Lewandowski,1,no,
2022,2022-11-30,Poland,Argentina,Wojciech Szczęsny,1,no,
2022,2022-11-30,Saudi Arabia,Mexico,Abdulelah Al Amri,2,yes,1
2022,2022-11-30,Saudi Arabia,Mexico,Abdullah Mohammed Madu,1,yes,0
2022,2022-11-30,Saudi Arabia,Mexico,Ali Al Hassan,2,yes,1
2022,2022-11-30,Saudi Arabia,Mexico,Hassan Mohammed Al-Tambakti,2,yes,0
2022,2022-11-30,Saudi Arabia,Mexico,Hattan Babhir,2,yes,1
2022,2022-11-30,Saudi Arabia,Mexico,Mohammed Kanoo,2,no,
2022,2022-11-30,Saudi Arabia,Mexico,Riyadh Sharahili,5,no,
2022,2022-11-30,Saudi Arabia,Mexico,Saleh Khalid Al Shehri,2,yes,1
2022,2022-11-30,Saudi Arabia,Mexico,Salem Mohammed Al Dawsari,2,no,
2022,2022-11-30,Saudi Arabia,Mexico,Sultan Abdullah Salim Al Ghannam,1,no,
2022,2022-11-30,Tunisia,France,Anis Ben Slimane,1,no,
2022,2022-11-30,Tunisia,France,Aïssa Bilal Laïdouni,3,no,
2022,2022-11-30,Tunisia,France,Ellyes Joris Skhiri,3,no,
2022,2022-11-30,Tunisia,France,Ghilane Chalali,1,no,
2022,2022-11-30,Tunisia,France,Issam Jebali,3,no,
2022,2022-11-30,Tunisia,France,Mohamed Ali Ben Romdhane,1,no,
2022,2022-11-30,Tunisia,France,Wahbi Khazri,1,no,
2022,2022-11-30,Tunisia,France,Wajdi Kechrida,2,yes,0
2022,2022-11-30,Tunisia,France,Yassine Meriah,1,no,
2022,2022-12-01,Belgium,Croatia,Axel Witsel,4,no,
2022,2022-12-01,Belgium,Croatia,Leander Dendoncker,2,yes,1
2022,2022-12-01,Belgium,Croatia,Romelu Lukaku Menama,1,no,
2022,2022-12-01,Belgium,Croatia,Timothy Castagne,1,no,
2022,2022-12-01,Belgium,Croatia,Youri Tielemans,2,no,
2022,2022-12-01,Canada,Morocco,Alistair Johnston,2,no,
2022,2022-12-01,Canada,Morocco,Cyle Larin,2,no,
2022,2022-12-01,Canada,Morocco,David Junior Hoilett,1,yes,0
2022,2022-12-01,Canada,Morocco,Jonathan Osorio,2,yes,1
2022,2022-12-01,Canada,Morocco,Mark Anthony Kaye,1,no,
2022,2022-12-01,Canada,Morocco,Sam Adekugbe,1,yes,0
2022,2022-12-01,Canada,Morocco,Steven de Sousa Vitoria,4,yes,3
2022,2022-12-01,Canada,Morocco,Tajon Buchanan,3,no,
2022,2022-12-01,Costa Rica,Germany,Joel Nathaniel Campbell Samuels,1,no,
2022,2022-12-01,Costa Rica,Germany,Johan Alberto Venegas Ulloa,1,no,
2022,2022-12-01,Costa Rica,Germany,Ronald Alberto Matarrita Ulate,1,no,
2022,2022-12-01,Costa Rica,Germany,Óscar Esau Duarte Gaitán,1,yes,0
2022,2022-12-01,Croatia,Belgium,Ivan Perišić,1,no,
2022,2022-12-01,Croatia,Belgium,Joško Gvardiol,2,no,
2022,2022-12-01,Croatia,Belgium,Luka Modrić,1,no,
2022,2022-12-01,Croatia,Belgium,Marcelo Brozović,2,no,
2022,2022-12-01,Croatia,Belgium,Mario Pašalić,1,no,
2022,2022-12-01,Croatia,Belgium,Marko Livaja,4,no,
2022,2022-12-01,Germany,Costa Rica,David Raum,2,no,
2022,2022-12-01,Germany,Costa Rica,Jamal Musiala,1,no,
2022,2022-12-01,Germany,Costa Rica,Joshua Kimmich,1,no,
2022,2022-12-01,Germany,Costa Rica,Kai Havertz,2,no,
2022,2022-12-01,Germany,Costa Rica,Lukas Klostermann,1,no,
2022,2022-12-01,Germany,Costa Rica,İlkay Gündoğan,2,no,
2022,2022-12-01,Japan,Spain,Daichi Kamada,1,no,
2022,2022-12-01,Japan,Spain,Daizen Maeda,1,no,
2022,2022-12-01,Japan,Spain,Hidemasa Morita,1,no,
2022,2022-12-01,Japan,Spain,Kaoru Mitoma,2,no,
2022,2022-12-01,Japan,Spain,Ko Itakura,1,yes,0
2022,2022-12-01,Japan,Spain,Maya Yoshida,1,yes,0
2022,2022-12-01,Japan,Spain,Ritsu Doan,1,no,
2022,2022-12-01,Japan,Spain,Shogo Taniguchi,3,yes,2
2022,2022-12-01,Morocco,Canada,Abderrazak Hamdallah,3,no,
2022,2022-12-01,Morocco,Canada,Azzedine Ounahi,1,no,
2022,2022-12-01,Morocco,Canada,Hakim Ziyech,1,no,
2022,2022-12-01,Morocco,Canada,Sofiane Boufal,5,no,
2022,2022-12-01,Morocco,Canada,Sofyan Amrabat,3,no,
2022,2022-12-01,Morocco,Canada,Youssef En-Nesyri,1,no,
2022,2022-12-01,Morocco,Canada,Zakaria Aboukhlal,1,no,
2022,2022-12-01,Spain,Japan,Alejandro Balde Martínez,2,no,
2022,2022-12-01,Spain,Japan,Daniel Olmo Carvajal,1,no,
2022,2022-12-01,Spain,Japan,Pau Francisco Torres,1,no,
2022,2022-12-01,Spain,Japan,Pedro González López,1,no,
2022,2022-12-01,Spain,Japan,Rodrigo Hernández Cascante,2,no,
2022,2022-12-01,Spain,Japan,Sergio Busquets i Burgos,1,no,
2022,2022-12-02,Brazil,Cameroon,Alex Nicolao Telles,1,no,
2022,2022-12-02,Brazil,Cameroon,Bruno Guimarães Rodriguez Moura,2,yes,1
2022,2022-12-02,Brazil,Cameroon,Daniel Alves da Silva,5,no,
2022,2022-12-02,Brazil,Cameroon,Frederico Rodrigues Santos,1,no,
2022,2022-12-02,Brazil,Cameroon,Fábio Henrique Tavares,2,no,
2022,2022-12-02,Brazil,Cameroon,Gabriel Teodoro Martinelli Silva,1,no,
2022,2022-12-02,Brazil,Cameroon,Gleison Bremer Silva Nascimento,1,no,
2022,2022-12-02,Brazil,Cameroon,Éder Gabriel Militão,2,yes,0
2022,2022-12-02,Cameroon,Brazil,André-Frank Zambo Anguissa,3,no,
2022,2022-12-02,Cameroon,Brazil,Bryan Mbeumo,1,no,
2022,2022-12-02,Cameroon,Brazil,Christopher Wooh,2,no,
2022,2022-12-02,Cameroon,Brazil,Enzo Ebosse,1,no,
2022,2022-12-02,Cameroon,Brazil,Ngoran Suiru Fai Collins,2,yes,0
2022,2022-12-02,Cameroon,Brazil,Nicolas Moumi Ngamaleu,2,no,
2022,2022-12-02,Cameroon,Brazil,Nouhou Tolo,1,yes,0
2022,2022-12-02,Cameroon,Brazil,Pierre Kunde Malong,3,yes,2
2022,2022-12-02,Cameroon,Brazil,Vincent Paté Aboubakar,2,yes,1
2022,2022-12-02,Ghana,Uruguay,Abdul Rahman Baba,4,no,
2022,2022-12-02,Ghana,Uruguay,Alidu Seidu,2,yes,1
2022,2022-12-02,Ghana,Uruguay,Antoine Semenyo,2,no,
2022,2022-12-02,Ghana,Uruguay,Daniel Amartey,1,no,
2022,2022-12-02,Ghana,Uruguay,Jordan Ayew,2,no,
2022,2022-12-02,Ghana,Uruguay,Kamaldeen Sulemana,1,yes,0
2022,2022-12-02,Ghana,Uruguay,Mohamed Salisu,2,no,
2022,2022-12-02,Ghana,Uruguay,Mohammed Kudus,2,no,
2022,2022-12-02,Ghana,Uruguay,Salis Abdul Samed,3,no,
2022,2022-12-02,Ghana,Uruguay,Thomas Teye Partey,2,no,
2022,2022-12-02,Portugal,South Korea,António João Pereira Albuquerque Tavares Silva,2,no,
2022,2022-12-02,Portugal,South Korea,José Diogo Dalot Teixeira,1,no,
2022,2022-12-02,Portugal,South Korea,João Maria Lobo Alves Palhinha Gonçalves,1,no,
2022,2022-12-02,Portugal,South Korea,João Pedro Cavaco Cancelo,1,no,
2022,2022-12-02,Portugal,South Korea,Matheus Luiz Nunes,2,no,
2022,2022-12-02,Portugal,South Korea,Rafael Alexandre Conceição Leão,1,no,
2022,2022-12-02,Portugal,South Korea,Ricardo Jorge Luz Horta,1,no,
2022,2022-12-02,Portugal,South Korea,William Silva de Carvalho,1,no,
2022,2022-12-02,Serbia,Switzerland,Aleksandar Mitrović,1,yes,1
2022,2022-12-02,Serbia,Switzerland,Filip Kostić,2,no,
2022,2022-12-02,Serbia,Switzerland,Luka Jović,1,no,
2022,2022-12-02,Serbia,Switzerland,Milos Veljkovic,1,no,
2022,2022-12-02,Serbia,Switzerland,Nemanja Gudelj,2,yes,1
2022,2022-12-02,Serbia,Switzerland,Nikola Milenković,2,yes,1
2022,2022-12-02,Serbia,Switzerland,Predrag Rajković,0,yes,0
2022,2022-12-02,Serbia,Switzerland,Saša Lukić,7,yes,6
2022,2022-12-02,Serbia,Switzerland,Sergej Milinković-Savić,2,yes,0
2022,2022-12-02,Serbia,Switzerland,Strahinja Pavlović,3,yes,1
2022,2022-12-02,South Korea,Portugal,Gue-Sung Cho,1,no,
2022,2022-12-02,South Korea,Portugal,Hee-Chan Hwang,0,yes,0
2022,2022-12-02,South Korea,Portugal,In-Beom Hwang,1,no,
2022,2022-12-02,South Korea,Portugal,Jae-Sung Lee,2,no,
2022,2022-12-02,South Korea,Portugal,Jun-Ho Son,2,no,
2022,2022-12-02,South Korea,Portugal,Kang-In Lee,1,yes,0
2022,2022-12-02,South Korea,Portugal,Woo-Young Jung,2,no,
2022,2022-12-02,Switzerland,Serbia,Breel-Donald Embolo,2,no,
2022,2022-12-02,Switzerland,Serbia,Edimilson Fernandes,1,no,
2022,2022-12-02,Switzerland,Serbia,Fabian Lukas Schär,1,yes,0
2022,2022-12-02,Switzerland,Serbia,Granit Xhaka,3,yes,3
2022,2022-12-02,Switzerland,Serbia,Manuel Obafemi Akanji,1,no,
2022,2022-12-02,Switzerland,Serbia,Noah Okafor,1,no,
2022,2022-12-02,Switzerland,Serbia,Remo Freuler,1,no,
2022,2022-12-02,Switzerland,Serbia,Ricardo Iván Rodríguez Araya,1,no,
2022,2022-12-02,Switzerland,Serbia,Ruben Vargas,1,yes,0
2022,2022-12-02,Switzerland,Serbia,Silvan Widmer,1,yes,0
2022,2022-12-02,Switzerland,Serbia,Xherdan Shaqiri,1,no,
2022,2022-12-02,Uruguay,Ghana,Darwin Gabriel Núñez Ribeiro,0,yes,0
2022,2022-12-02,Uruguay,Ghana,Edinson Roberto Cavani Gómez,0,yes,0
2022,2022-12-02,Uruguay,Ghana,Federico Santiago Valverde Dipetta,3,no,
2022,2022-12-02,Uruguay,Ghana,Guillermo Varela Olivera,2,no,
2022,2022-12-02,Uruguay,Ghana,José María Giménez de Vargas,0,yes,0
2022,2022-12-02,Uruguay,Ghana,Luis Alberto Suárez Díaz,0,yes,0
2022,2022-12-02,Uruguay,Ghana,Mathías Olivera Miramontes,1,no,
2022,2022-12-02,Uruguay,Ghana,Rodrigo Bentancur Colmán,3,no,
2022,2022-12-02,Uruguay,Ghana,Sebastián Coates Nión,1,yes,0
2022,2022-12-02,Uruguay,Ghana,Sergio Rochet Álvarez,1,no,
2022,2022-12-03,Argentina,Australia,Cristian Gabriel Romero,1,no,
2022,2022-12-03,Argentina,Australia,Enzo Fernandez,1,no,
2022,2022-12-03,Argentina,Australia,Julián Álvarez,2,no,
2022,2022-12-03,Argentina,Australia,Lautaro Javier Martínez,1,no,
2022,2022-12-03,Argentina,Australia,Marcos Javier Acuña,3,no,
2022,2022-12-03,Argentina,Australia,Nicolás Hernán Otamendi,1,no,
2022,2022-12-03,Australia,Argentina,Aaron Mooy,2,no,
2022,2022-12-03,Australia,Argentina,Aziz Eraltay Behich,1,no,
2022,2022-12-03,Australia,Argentina,Fran Karačić,1,no,
2022,2022-12-03,Australia,Argentina,Harry Souttar,1,no,
2022,2022-12-03,Australia,Argentina,Jackson Irvine,2,yes,0
2022,2022-12-03,Australia,Argentina,Keanu Baccus,5,no,
2022,2022-12-03,Australia,Argentina,Mathew Leckie,2,no,
2022,2022-12-03,Australia,Argentina,Miloš Degenek,1,yes,0
2022,2022-12-03,Australia,Argentina,Mitchell Thomas Duke,2,no,
2022,2022-12-03,Australia,Argentina,Riley McGree,1,no,
2022,2022-12-03,Netherlands,United States,Cody Mathès Gakpo,1,no,
2022,2022-12-03,Netherlands,United States,Denzel Dumfries,1,no,
2022,2022-12-03,Netherlands,United States,Frenkie de Jong,2,yes,1
2022,2022-12-03,Netherlands,United States,Jurriën David Norman Timber,3,no,
2022,2022-12-03,Netherlands,United States,Steven Bergwijn,1,no,
2022,2022-12-03,Netherlands,United States,Teun Koopmeiners,1,yes,0
2022,2022-12-03,Netherlands,United States,Virgil van Dijk,2,no,
2022,2022-12-03,United States,Netherlands,Brenden Aaronson,2,no,
2022,2022-12-03,United States,Netherlands,DeAndre Yedlin,2,no,
2022,2022-12-03,United States,Netherlands,Walker Zimmerman,1,no,
2022,2022-12-04,England,Senegal,Bukayo Saka,1,no,
2022,2022-12-04,England,Senegal,Declan Rice,2,no,
2022,2022-12-04,England,Senegal,Eric Dier,1,no,
2022,2022-12-04,England,Senegal,Harry Kane,1,no,
2022,2022-12-04,England,Senegal,Harry Maguire,1,no,
2022,2022-12-04,England,Senegal,John Stones,1,no,
2022,2022-12-04,England,Senegal,Jude Bellingham,2,no,
2022,2022-12-04,England,Senegal,Kyle Walker,2,no,
2022,2022-12-04,England,Senegal,Luke Shaw,3,no,
2022,2022-12-04,England,Senegal,Mason Mount,2,no,
2022,2022-12-04,France,Poland,Adrien Rabiot,1,no,
2022,2022-12-04,France,Poland,Aurélien Djani Tchouaméni,1,yes,0
2022,2022-12-04,France,Poland,Dayotchanculle Upamecano,3,no,
2022,2022-12-04,France,Poland,Kylian Mbappé Lottin,1,no,
2022,2022-12-04,France,Poland,Olivier Giroud,1,no,
2022,2022-12-04,France,Poland,Ousmane Dembélé,1,no,
2022,2022-12-04,France,Poland,Raphaël Varane,1,no,
2022,2022-12-04,France,Poland,Theo Bernard François Hernández,1,no,
2022,2022-12-04,France,Poland,Youssouf Fofana,1,no,
2022,2022-12-04,Poland,France,Bartosz Bereszyński,2,yes,1
2022,2022-12-04,Poland,France,Grzegorz Krychowiak,2,no,
2022,2022-12-04,Poland,France,Kamil Glik,1,no,
2022,2022-12-04,Poland,France,Matty Cash,1,yes,0
2022,2022-12-04,Poland,France,Nicola Zalewski,1,no,
2022,2022-12-04,Poland,France,Przemysław Frankowski,1,no,
2022,2022-12-04,Poland,France,Robert Lewandowski,2,no,
2022,2022-12-04,Senegal,England,Abdou Diallo,2,no,
2022,2022-12-04,Senegal,England,Cheikh Ahmadou Bamba Mbacke Dieng,2,no,
2022,2022-12-04,Senegal,England,Kalidou Koulibaly,1,yes,0
2022,2022-12-04,Senegal,England,Krépin Diatta,3,no,
2022,2022-12-04,Senegal,England,Nampalys Mendy,1,no,
2022,2022-12-04,Senegal,England,Pape Gueye,3,no,
2022,2022-12-04,Senegal,England,Pathé Ismaël Ciss,1,no,
2022,2022-12-05,Brazil,South Korea,Carlos Henrique Casimiro,2,no,
2022,2022-12-05,Brazil,South Korea,Danilo Luiz da Silva,1,no,
2022,2022-12-05,Brazil,South Korea,Gleison Bremer Silva Nascimento,1,no,
2022,2022-12-05,Brazil,South Korea,Raphael Dias Belloli,1,no,
2022,2022-12-05,Brazil,South Korea,Richarlison de Andrade,3,no,
2022,2022-12-05,Croatia,Japan,Ante Budimir,3,no,
2022,2022-12-05,Croatia,Japan,Borna Barišić,5,yes,4
2022,2022-12-05,Croatia,Japan,Dejan Lovren,1,no,
2022,2022-12-05,Croatia,Japan,Ivan Perišić,2,no,
2022,2022-12-05,Croatia,Japan,Joško Gvardiol,1,no,
2022,2022-12-05,Croatia,Japan,Luka Modrić,2,no,
2022,2022-12-05,Croatia,Japan,Marcelo Brozović,1,no,
2022,2022-12-05,Croatia,Japan,Mateo Kovačić,1,yes,0
2022,2022-12-05,Japan,Croatia,Ao Tanaka,1,no,
2022,2022-12-05,Japan,Croatia,Hidemasa Morita,2,no,
2022,2022-12-05,Japan,Croatia,Hiroki Sakai,2,no,
2022,2022-12-05,Japan,Croatia,Maya Yoshida,2,no,
2022,2022-12-05,Japan,Croatia,Ritsu Doan,1,no,
2022,2022-12-05,Japan,Croatia,Takehiro Tomiyasu,1,no,
2022,2022-12-05,Japan,Croatia,Takuma Asano,1,no,
2022,2022-12-05,Japan,Croatia,Wataru Endo,1,no,
2022,2022-12-05,Japan,Croatia,Yuto Nagatomo,2,no,
2022,2022-12-05,South Korea,Brazil,Gue-Sung Cho,2,no,
2022,2022-12-05,South Korea,Brazil,Hee-Chan Hwang,3,no,
2022,2022-12-05,South Korea,Brazil,Heung-Min Son,1,no,
2022,2022-12-05,South Korea,Brazil,In-Beom Hwang,1,no,
2022,2022-12-05,South Korea,Brazil,Jun-Ho Son,2,no,
2022,2022-12-05,South Korea,Brazil,Seung-Ho Paik,1,no,
2022,2022-12-05,South Korea,Brazil,Woo-Young Jung,2,yes,1
2022,2022-12-06,Morocco,Spain,Abdessamad Ezzalzouli,1,no,
2022,2022-12-06,Morocco,Spain,Achraf Hakimi Mouh,3,no,
2022,2022-12-06,Morocco,Spain,Azzedine Ounahi,2,no,
2022,2022-12-06,Morocco,Spain,Hakim Ziyech,4,no,
2022,2022-12-06,Morocco,Spain,Nayef Aguerd,1,no,
2022,2022-12-06,Morocco,Spain,Noussair Mazraoui,1,no,
2022,2022-12-06,Morocco,Spain,Romain Saïss,3,yes,1
2022,2022-12-06,Morocco,Spain,Selim Amallah,1,no,
2022,2022-12-06,Morocco,Spain,Sofiane Boufal,1,no,
