tournament_year,official_name,country,confederation,role_pool,source_url
1986,Carlos Espósito,Argentina,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Erik Fredriksson,Sweden,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Gabriel González,Paraguay,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Ioan Igna,Romania,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Jan Keizer,Netherlands,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Siegfried Kirschen,East Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Antonio Márquez Ramírez,Mexico,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,José Luis Martínez Bazán,Uruguay,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Rómulo Méndez,Guatemala,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Lajos Németh,Hungary,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Zoran Petrović,Yugoslavia,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Edwin Picon-Ackong,Mauritius,CAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Alexis Ponnet,Belgium,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Joël Quiniou,France,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Volker Roth,West Germany,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Victoriano Sánchez Arminio,Spain,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Hernán Silva,Chile,CONMEBOL,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Carlos Silva Valente,Portugal,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Alan Snoddy,Northern Ireland,UEFA,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,David Socha,United States,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Shizuo Takada,Japan,AFC,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Idrissa Traoré,Mali,CAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Berny Ulloa Morera,Costa Rica,CONCACAF,referee (also served as linesman),https://github.com/jfjelstul/worldcup; https://en.wikipedia.org/wiki/1986_FIFA_World_Cup
1986,Edgardo Codesal,Mexico,CONCACAF,linesman only,https://www.rsssf.org/tables/86full.html; https://github.com/jfjelstul/worldcup
1986,Urres,Mexico,CONCACAF,linesman only (surname as recorded by RSSSF; not in FIFA panel lists),https://www.rsssf.org/tables/86full.html
